================================================================================
Ciąg liczb przypisanych do kwadratu (voxela) o położeniu (0,0,0)
================================================================================

Znaleziono 3,302 trójek (0,0,0) w ciągu π

Format: [pozycja_trójki] wartość_3-cyfrowa | kontekst_przed ... (0,0,0) ... kontekst_po
[ 480,523] 000 | ...45130 (0,0,0) 29156...
[ 481,332] 000 | ...67167 (0,0,0) 26495...
[ 482,057] 000 | ...29235 (0,0,0) 50649...
[ 482,146] 000 | ...34732 (0,0,0) 20378...
[ 482,527] 000 | ...75777 (0,0,0) 17004...
[ 483,726] 000 | ...18665 (0,0,0) 09337...
[ 485,213] 000 | ...63480 (0,0,0) 99995...
[ 486,571] 000 | ...29206 (0,0,0) 48351...
[ 486,777] 000 | ...61930 (0,0,0) 39271...
[ 487,067] 000 | ...65798 (0,0,0) 55448...
[ 487,405] 000 | ...50643 (0,0,0) 60237...
[ 488,052] 000 | ...13707 (0,0,0) 86855...
[ 488,671] 000 | ...84150 (0,0,0) 23014...
[ 489,549] 000 | ...08744 (0,0,0) 05715...
[ 490,995] 000 | ...16805 (0,0,0) 25518...
[ 493,413] 000 | ...07347 (0,0,0) 95962...
[ 494,014] 000 | ...22314 (0,0,0) 89381...
[ 494,830] 000 | ...66603 (0,0,0) 07682...
[ 499,298] 000 | ...65081 (0,0,0) 98132...
[ 500,611] 000 | ...31553 (0,0,0) 70640...
[ 500,746] 000 | ...09402 (0,0,0) 15684...
[ 501,294] 000 | ...75629 (0,0,0) 33077...
[ 503,298] 000 | ...37237 (0,0,0) 19473...
[ 505,148] 000 | ...42645 (0,0,0) 28227...
[ 505,443] 000 | ...38656 (0,0,0) 11430...
[ 505,936] 000 | ...21255 (0,0,0) 61857...
[ 507,272] 000 | ...97601 (0,0,0) 76231...

--- 500 / 3,302 ---

[ 507,761] 000 | ...12147 (0,0,0) 44354...
[ 507,847] 000 | ...51897 (0,0,0) 92070...
[ 508,164] 000 | ...36759 (0,0,0) 28220...
[ 509,354] 000 | ...00762 (0,0,0) 38879...
[ 510,097] 000 | ...57242 (0,0,0) 09521...
[ 510,176] 000 | ...35666 (0,0,0) 20931...
[ 511,692] 000 | ...77057 (0,0,0) 18246...
[ 513,226] 000 | ...92113 (0,0,0) 52675...
[ 514,545] 000 | ...00877 (0,0,0) 33731...
[ 516,034] 000 | ...11057 (0,0,0) 65150...
[ 517,665] 000 | ...01467 (0,0,0) 11886...
[ 519,020] 000 | ...82687 (0,0,0) 22567...
[ 519,615] 000 | ...14340 (0,0,0) 05113...
[ 521,206] 000 | ...35679 (0,0,0) 95716...
[ 521,601] 000 | ...75742 (0,0,0) 36832...
[ 521,708] 000 | ...58696 (0,0,0) 73351...
[ 523,172] 000 | ...57667 (0,0,0) 56929...
[ 523,788] 000 | ...27671 (0,0,0) 81050...
[ 524,673] 000 | ...74314 (0,0,0) 76677...
[ 524,920] 000 | ...70424 (0,0,0) 82579...
[ 525,167] 000 | ...06557 (0,0,0) 55655...
[ 525,238] 000 | ...94613 (0,0,0) 06893...
[ 526,219] 000 | ...12873 (0,0,0) 46653...
[ 526,267] 000 | ...28392 (0,0,0) 05189...
[ 527,009] 000 | ...61774 (0,0,0) 02977...
[ 527,781] 000 | ...01330 (0,0,0) 11067...
[ 527,874] 000 | ...92554 (0,0,0) 35657...
[ 528,377] 000 | ...52581 (0,0,0) 23013...
[ 529,747] 000 | ...88061 (0,0,0) 12035...
[ 530,883] 000 | ...44687 (0,0,0) 49734...
[ 534,769] 000 | ...33045 (0,0,0) 66432...
[ 535,247] 000 | ...08606 (0,0,0) 53285...
[ 535,873] 000 | ...43472 (0,0,0) 62852...
[ 536,470] 000 | ...16591 (0,0,0) 47003...
[ 537,523] 000 | ...78625 (0,0,0) 89187...
[ 539,130] 000 | ...64730 (0,0,0) 87870...
[ 540,031] 000 | ...91126 (0,0,0) 85773...
[ 541,232] 000 | ...27062 (0,0,0) 62748...
[ 541,977] 000 | ...03246 (0,0,0) 36198...
[ 542,056] 000 | ...96359 (0,0,0) 36119...
[ 542,163] 000 | ...17958 (0,0,0) 08294...
[ 543,233] 000 | ...70981 (0,0,0) 97430...
[ 544,819] 000 | ...45622 (0,0,0) 62398...
[ 548,192] 000 | ...20939 (0,0,0) 62679...
[ 548,532] 000 | ...43149 (0,0,0) 47725...
[ 548,688] 000 | ...51457 (0,0,0) 85091...
[ 552,231] 000 | ...30848 (0,0,0) 84880...
[ 552,301] 000 | ...31541 (0,0,0) 62426...
[ 552,721] 000 | ...59738 (0,0,0) 23439...
[ 557,027] 000 | ...88431 (0,0,0) 50638...
[ 557,478] 000 | ...39821 (0,0,0) 11684...
[ 558,508] 000 | ...92901 (0,0,0) 05504...
[ 558,661] 000 | ...16921 (0,0,0) 37899...
[ 560,605] 000 | ...85109 (0,0,0) 73493...
[ 560,917] 000 | ...73241 (0,0,0) 25082...
[ 560,932] 000 | ...04911 (0,0,0) 42328...
[ 561,351] 000 | ...86509 (0,0,0) 85820...
[ 562,754] 000 | ...15259 (0,0,0) 80904...
[ 562,762] 000 | ...14676 (0,0,0) 56321...
[ 562,781] 000 | ...15332 (0,0,0) 75932...
[ 565,671] 000 | ...45634 (0,0,0) 33844...
[ 566,642] 000 | ...51058 (0,0,0) 00059...
[ 566,643] 000 | ...58000 (0,0,0) 59277...
[ 567,109] 000 | ...76381 (0,0,0) 13604...
[ 567,903] 000 | ...29278 (0,0,0) 03535...
[ 569,967] 000 | ...55411 (0,0,0) 64573...
[ 572,033] 000 | ...44364 (0,0,0) 75107...
[ 572,114] 000 | ...12442 (0,0,0) 16958...
[ 572,174] 000 | ...10413 (0,0,0) 90296...
[ 576,917] 000 | ...28991 (0,0,0) 94951...
[ 577,096] 000 | ...70927 (0,0,0) 57769...
[ 577,644] 000 | ...97868 (0,0,0) 27484...
[ 582,461] 000 | ...68384 (0,0,0) 36951...
[ 582,704] 000 | ...43899 (0,0,0) 59574...
[ 584,213] 000 | ...39046 (0,0,0) 57344...
[ 584,730] 000 | ...72485 (0,0,0) 93518...
[ 585,879] 000 | ...69246 (0,0,0) 62986...
[ 586,357] 000 | ...40705 (0,0,0) 93048...
[ 588,205] 000 | ...38947 (0,0,0) 79374...
[ 588,997] 000 | ...16032 (0,0,0) 92981...
[ 591,890] 000 | ...13940 (0,0,0) 11923...
[ 592,132] 000 | ...12982 (0,0,0) 54936...
[ 592,183] 000 | ...98747 (0,0,0) 24223...
[ 592,647] 000 | ...92461 (0,0,0) 56871...
[ 593,000] 000 | ...45726 (0,0,0) 10169...
[ 593,981] 000 | ...36657 (0,0,0) 33410...
[ 594,364] 000 | ...65300 (0,0,0) 65804...
[ 594,640] 000 | ...78422 (0,0,0) 37873...
[ 598,965] 000 | ...27711 (0,0,0) 62162...
[ 600,598] 000 | ...16525 (0,0,0) 70570...
[ 601,417] 000 | ...86436 (0,0,0) 12960...
[ 601,993] 000 | ...56176 (0,0,0) 15871...
[ 602,788] 000 | ...92761 (0,0,0) 65593...
[ 605,163] 000 | ...26326 (0,0,0) 78161...
[ 605,512] 000 | ...11379 (0,0,0) 07263...
[ 606,420] 000 | ...81068 (0,0,0) 51718...
[ 607,118] 000 | ...12011 (0,0,0) 13024...
[ 609,478] 000 | ...03598 (0,0,0) 88123...
[ 611,534] 000 | ...25200 (0,0,0) 42201...
[ 611,726] 000 | ...96496 (0,0,0) 97251...

--- 600 / 3,302 ---

[ 613,767] 000 | ...76501 (0,0,0) 49603...
[ 615,007] 000 | ...87270 (0,0,0) 99197...
[ 615,183] 000 | ...66717 (0,0,0) 53836...
[ 615,242] 000 | ...79165 (0,0,0) 63795...
[ 615,839] 000 | ...41449 (0,0,0) 98209...
[ 616,836] 000 | ...96557 (0,0,0) 97016...
[ 617,393] 000 | ...07915 (0,0,0) 64203...
[ 619,058] 000 | ...19339 (0,0,0) 57073...
[ 620,321] 000 | ...79645 (0,0,0) 62003...
[ 621,850] 000 | ...26486 (0,0,0) 59789...
[ 624,369] 000 | ...26283 (0,0,0) 68855...
[ 624,806] 000 | ...64708 (0,0,0) 15724...
[ 627,305] 000 | ...03740 (0,0,0) 64840...
[ 630,561] 000 | ...41130 (0,0,0) 37450...
[ 630,967] 000 | ...86054 (0,0,0) 14243...
[ 631,273] 000 | ...03465 (0,0,0) 62985...
[ 632,188] 000 | ...20078 (0,0,0) 48755...
[ 633,543] 000 | ...94310 (0,0,0) 46903...
[ 634,306] 000 | ...26627 (0,0,0) 89516...
[ 635,411] 000 | ...47449 (0,0,0) 67511...
[ 636,335] 000 | ...99900 (0,0,0) 29590...
[ 636,710] 000 | ...95836 (0,0,0) 66595...
[ 637,871] 000 | ...86037 (0,0,0) 39538...
[ 637,897] 000 | ...62864 (0,0,0) 71472...
[ 639,351] 000 | ...68453 (0,0,0) 08179...
[ 640,150] 000 | ...25123 (0,0,0) 30066...
[ 640,518] 000 | ...37831 (0,0,0) 61693...
[ 642,011] 000 | ...33366 (0,0,0) 94970...
[ 642,433] 000 | ...87109 (0,0,0) 52201...
[ 642,912] 000 | ...74998 (0,0,0) 26356...
[ 644,272] 000 | ...38755 (0,0,0) 49353...
[ 644,441] 000 | ...53011 (0,0,0) 94284...
[ 646,049] 000 | ...32900 (0,0,0) 72531...
[ 648,188] 000 | ...05798 (0,0,0) 04392...
[ 649,673] 000 | ...05779 (0,0,0) 01322...
[ 649,784] 000 | ...36938 (0,0,0) 37942...
[ 650,091] 000 | ...47928 (0,0,0) 73923...
[ 651,641] 000 | ...24719 (0,0,0) 99768...
[ 652,638] 000 | ...83012 (0,0,0) 87161...
[ 652,658] 000 | ...12842 (0,0,0) 13667...
[ 653,952] 000 | ...45740 (0,0,0) 09966...
[ 653,966] 000 | ...95281 (0,0,0) 85711...
[ 657,266] 000 | ...61599 (0,0,0) 09317...
[ 658,323] 000 | ...86084 (0,0,0) 88033...
[ 659,018] 000 | ...17406 (0,0,0) 58441...
[ 660,629] 000 | ...43336 (0,0,0) 35241...
[ 662,505] 000 | ...82465 (0,0,0) 48324...
[ 662,937] 000 | ...93572 (0,0,0) 82297...
[ 663,002] 000 | ...89354 (0,0,0) 10928...
[ 663,765] 000 | ...95895 (0,0,0) 60249...
[ 663,842] 000 | ...14295 (0,0,0) 41254...
[ 664,944] 000 | ...60901 (0,0,0) 44546...
[ 666,458] 000 | ...49198 (0,0,0) 04811...
[ 668,863] 000 | ...57590 (0,0,0) 89411...
[ 668,871] 000 | ...56591 (0,0,0) 26903...
[ 669,402] 000 | ...95413 (0,0,0) 10636...
[ 671,707] 000 | ...15496 (0,0,0) 69948...
[ 675,021] 000 | ...76434 (0,0,0) 97964...
[ 677,000] 000 | ...16480 (0,0,0) 11957...
[ 677,267] 000 | ...21707 (0,0,0) 46318...
[ 678,655] 000 | ...89095 (0,0,0) 31993...
[ 679,206] 000 | ...81592 (0,0,0) 01398...
[ 679,265] 000 | ...85729 (0,0,0) 72533...
[ 680,223] 000 | ...32604 (0,0,0) 40344...
[ 680,859] 000 | ...09852 (0,0,0) 46296...
[ 681,850] 000 | ...21788 (0,0,0) 34936...
[ 683,699] 000 | ...25851 (0,0,0) 17288...
[ 684,588] 000 | ...28326 (0,0,0) 09443...
[ 685,609] 000 | ...60742 (0,0,0) 66177...
[ 691,908] 000 | ...05553 (0,0,0) 76603...
[ 693,450] 000 | ...02681 (0,0,0) 90744...
[ 694,181] 000 | ...62869 (0,0,0) 72996...
[ 699,306] 000 | ...10861 (0,0,0) 66670...
[ 700,040] 000 | ...32630 (0,0,0) 80453...
[ 700,338] 000 | ...42227 (0,0,0) 85747...
[ 700,885] 000 | ...81504 (0,0,0) 49446...
[ 700,949] 000 | ...21060 (0,0,0) 91892...
[ 701,756] 000 | ...89558 (0,0,0) 40679...
[ 701,845] 000 | ...58668 (0,0,0) 67972...
[ 702,787] 000 | ...17673 (0,0,0) 55985...
[ 704,276] 000 | ...79537 (0,0,0) 11790...
[ 704,330] 000 | ...22213 (0,0,0) 28510...
[ 705,880] 000 | ...63080 (0,0,0) 86778...
[ 707,064] 000 | ...40978 (0,0,0) 99682...
[ 708,294] 000 | ...65381 (0,0,0) 21859...
[ 708,504] 000 | ...77824 (0,0,0) 84391...
[ 713,360] 000 | ...57918 (0,0,0) 00501...
[ 716,078] 000 | ...01645 (0,0,0) 20617...
[ 716,128] 000 | ...58255 (0,0,0) 90672...
[ 716,510] 000 | ...06228 (0,0,0) 30333...
[ 717,916] 000 | ...01917 (0,0,0) 33177...
[ 718,598] 000 | ...30881 (0,0,0) 21112...
[ 724,544] 000 | ...29094 (0,0,0) 12712...
[ 725,537] 000 | ...26864 (0,0,0) 91382...
[ 725,587] 000 | ...09994 (0,0,0) 58543...
[ 727,121] 000 | ...32102 (0,0,0) 64937...
[ 727,325] 000 | ...28885 (0,0,0) 38967...
[ 727,371] 000 | ...14741 (0,0,0) 40859...
[ 727,886] 000 | ...52551 (0,0,0) 53268...
[ 728,110] 000 | ...96477 (0,0,0) 63478...

--- 700 / 3,302 ---

[ 728,214] 000 | ...22685 (0,0,0) 51734...
[ 728,372] 000 | ...99951 (0,0,0) 79090...
[ 730,208] 000 | ...44754 (0,0,0) 27286...
[ 730,430] 000 | ...23411 (0,0,0) 48147...
[ 730,784] 000 | ...43829 (0,0,0) 41940...
[ 732,773] 000 | ...42850 (0,0,0) 66357...
[ 733,030] 000 | ...09136 (0,0,0) 71088...
[ 734,351] 000 | ...43469 (0,0,0) 35238...
[ 735,941] 000 | ...23299 (0,0,0) 34476...
[ 737,018] 000 | ...56736 (0,0,0) 85739...
[ 738,521] 000 | ...97438 (0,0,0) 40806...
[ 738,895] 000 | ...06094 (0,0,0) 08158...
[ 739,438] 000 | ...02714 (0,0,0) 79901...
[ 739,580] 000 | ...48092 (0,0,0) 75836...
[ 741,285] 000 | ...80966 (0,0,0) 96576...
[ 742,858] 000 | ...90628 (0,0,0) 39334...
[ 743,580] 000 | ...84372 (0,0,0) 84964...
[ 744,410] 000 | ...64339 (0,0,0) 15749...
[ 744,571] 000 | ...69516 (0,0,0) 65176...
[ 745,231] 000 | ...39171 (0,0,0) 90625...
[ 745,314] 000 | ...34251 (0,0,0) 31142...
[ 748,560] 000 | ...59295 (0,0,0) 19054...
[ 749,697] 000 | ...43223 (0,0,0) 65084...
[ 749,745] 000 | ...03553 (0,0,0) 57222...
[ 750,003] 000 | ...30412 (0,0,0) 26098...
[ 750,218] 000 | ...80912 (0,0,0) 28692...
[ 750,870] 000 | ...66566 (0,0,0) 12201...
[ 750,920] 000 | ...12712 (0,0,0) 06425...
[ 754,469] 000 | ...79124 (0,0,0) 58073...
[ 755,479] 000 | ...80726 (0,0,0) 73150...
[ 755,579] 000 | ...68761 (0,0,0) 19347...
[ 756,051] 000 | ...68815 (0,0,0) 27740...
[ 756,232] 000 | ...07532 (0,0,0) 80997...
[ 756,903] 000 | ...21690 (0,0,0) 91576...
[ 758,277] 000 | ...18427 (0,0,0) 83368...
[ 759,110] 000 | ...74527 (0,0,0) 93937...
[ 759,436] 000 | ...66071 (0,0,0) 84085...
[ 759,553] 000 | ...95037 (0,0,0) 22431...
[ 761,055] 000 | ...82904 (0,0,0) 09698...
[ 761,523] 000 | ...53599 (0,0,0) 08000...
[ 761,782] 000 | ...08774 (0,0,0) 51780...
[ 762,421] 000 | ...52478 (0,0,0) 63279...
[ 762,771] 000 | ...73782 (0,0,0) 30044...
[ 764,273] 000 | ...96879 (0,0,0) 08157...
[ 764,360] 000 | ...70178 (0,0,0) 68602...
[ 764,833] 000 | ...84154 (0,0,0) 69711...
[ 765,819] 000 | ...93938 (0,0,0) 51049...
[ 766,414] 000 | ...39450 (0,0,0) 95771...
[ 768,280] 000 | ...96866 (0,0,0) 72422...
[ 769,305] 000 | ...22040 (0,0,0) 26436...
[ 769,539] 000 | ...77077 (0,0,0) 47353...
[ 770,519] 000 | ...18296 (0,0,0) 03477...
[ 772,625] 000 | ...45493 (0,0,0) 55471...
[ 772,730] 000 | ...57776 (0,0,0) 04001...
[ 775,363] 000 | ...10381 (0,0,0) 67730...
[ 776,261] 000 | ...77830 (0,0,0) 00822...
[ 777,354] 000 | ...06066 (0,0,0) 93465...
[ 778,331] 000 | ...91874 (0,0,0) 58043...
[ 778,348] 000 | ...44429 (0,0,0) 43425...
[ 778,788] 000 | ...52287 (0,0,0) 09784...
[ 778,961] 000 | ...19897 (0,0,0) 97472...
[ 781,104] 000 | ...14675 (0,0,0) 91951...
[ 783,205] 000 | ...28859 (0,0,0) 48827...
[ 783,462] 000 | ...39112 (0,0,0) 93782...
[ 786,097] 000 | ...08132 (0,0,0) 88052...
[ 787,004] 000 | ...83070 (0,0,0) 56524...
[ 787,241] 000 | ...13914 (0,0,0) 92273...
[ 787,654] 000 | ...82383 (0,0,0) 55961...
[ 788,470] 000 | ...78211 (0,0,0) 01440...
[ 788,939] 000 | ...66590 (0,0,0) 31431...
[ 789,469] 000 | ...76445 (0,0,0) 99014...
[ 790,866] 000 | ...36807 (0,0,0) 79259...
[ 791,356] 000 | ...78336 (0,0,0) 30107...
[ 794,292] 000 | ...60749 (0,0,0) 97559...
[ 796,175] 000 | ...55091 (0,0,0) 72312...
[ 796,696] 000 | ...07509 (0,0,0) 92819...
[ 797,334] 000 | ...42702 (0,0,0) 81211...
[ 797,785] 000 | ...48081 (0,0,0) 00274...
[ 797,806] 000 | ...76672 (0,0,0) 78021...
[ 798,164] 000 | ...95412 (0,0,0) 20793...
[ 798,678] 000 | ...69367 (0,0,0) 40439...
[ 798,830] 000 | ...48171 (0,0,0) 08464...
[ 798,943] 000 | ...65622 (0,0,0) 35915...
[ 798,949] 000 | ...50212 (0,0,0) 63330...
[ 799,152] 000 | ...78358 (0,0,0) 79761...
[ 804,352] 000 | ...43664 (0,0,0) 91737...
[ 805,768] 000 | ...58820 (0,0,0) 16651...
[ 806,849] 000 | ...11724 (0,0,0) 77883...
[ 807,710] 000 | ...24514 (0,0,0) 96759...
[ 807,749] 000 | ...34925 (0,0,0) 32753...
[ 808,467] 000 | ...18132 (0,0,0) 34533...
[ 809,073] 000 | ...54560 (0,0,0) 84660...
[ 814,159] 000 | ...43357 (0,0,0) 80340...
[ 814,205] 000 | ...85317 (0,0,0) 46050...
[ 814,956] 000 | ...24651 (0,0,0) 86871...
[ 816,880] 000 | ...26740 (0,0,0) 23093...
[ 820,539] 000 | ...73356 (0,0,0) 61221...
[ 821,919] 000 | ...43754 (0,0,0) 48863...
[ 823,243] 000 | ...92920 (0,0,0) 55276...
[ 823,890] 000 | ...75638 (0,0,0) 50047...

--- 800 / 3,302 ---

[ 825,906] 000 | ...06010 (0,0,0) 83770...
[ 826,720] 000 | ...82088 (0,0,0) 41798...
[ 829,292] 000 | ...88294 (0,0,0) 18326...
[ 831,795] 000 | ...06939 (0,0,0) 33205...
[ 834,318] 000 | ...13449 (0,0,0) 06945...
[ 836,876] 000 | ...88170 (0,0,0) 71252...
[ 837,628] 000 | ...66053 (0,0,0) 55927...
[ 837,724] 000 | ...31368 (0,0,0) 12445...
[ 838,053] 000 | ...67180 (0,0,0) 61549...
[ 840,294] 000 | ...46002 (0,0,0) 48172...
[ 840,368] 000 | ...48459 (0,0,0) 73360...
[ 841,114] 000 | ...22782 (0,0,0) 52123...
[ 841,130] 000 | ...40437 (0,0,0) 96179...
[ 841,260] 000 | ...60759 (0,0,0) 77519...
[ 841,338] 000 | ...12298 (0,0,0) 18057...
[ 841,574] 000 | ...64249 (0,0,0) 41811...
[ 842,123] 000 | ...67983 (0,0,0) 91693...
[ 842,215] 000 | ...02101 (0,0,0) 28031...
[ 842,237] 000 | ...53920 (0,0,0) 47913...
[ 842,557] 000 | ...40464 (0,0,0) 63831...
[ 843,418] 000 | ...85759 (0,0,0) 37598...
[ 843,827] 000 | ...25981 (0,0,0) 58687...
[ 844,112] 000 | ...09715 (0,0,0) 71528...
[ 844,644] 000 | ...57658 (0,0,0) 19640...
[ 844,863] 000 | ...05427 (0,0,0) 98615...
[ 844,919] 000 | ...56625 (0,0,0) 01096...
[ 844,937] 000 | ...64794 (0,0,0) 71753...
[ 845,498] 000 | ...50111 (0,0,0) 17829...
[ 846,288] 000 | ...60783 (0,0,0) 30370...
[ 847,343] 000 | ...79086 (0,0,0) 86779...
[ 847,893] 000 | ...26982 (0,0,0) 26114...
[ 847,977] 000 | ...01309 (0,0,0) 94292...
[ 848,799] 000 | ...22605 (0,0,0) 19013...
[ 852,179] 000 | ...59289 (0,0,0) 40318...
[ 852,475] 000 | ...72202 (0,0,0) 35374...
[ 852,968] 000 | ...44934 (0,0,0) 24523...
[ 855,213] 000 | ...46168 (0,0,0) 11221...
[ 855,478] 000 | ...19011 (0,0,0) 66019...
[ 855,636] 000 | ...32813 (0,0,0) 22743...
[ 855,828] 000 | ...59739 (0,0,0) 11506...
[ 857,920] 000 | ...56385 (0,0,0) 65093...
[ 858,487] 000 | ...88446 (0,0,0) 37884...
[ 859,052] 000 | ...88306 (0,0,0) 13667...
[ 861,081] 000 | ...07170 (0,0,0) 57999...
[ 861,185] 000 | ...26661 (0,0,0) 58410...
[ 861,576] 000 | ...66321 (0,0,0) 53019...
[ 861,942] 000 | ...86348 (0,0,0) 39316...
[ 863,620] 000 | ...31940 (0,0,0) 45623...
[ 864,060] 000 | ...21229 (0,0,0) 87217...
[ 864,241] 000 | ...59803 (0,0,0) 81034...
[ 865,265] 000 | ...65689 (0,0,0) 17177...
[ 868,875] 000 | ...47231 (0,0,0) 75345...
[ 869,330] 000 | ...13371 (0,0,0) 35852...
[ 869,508] 000 | ...60433 (0,0,0) 64642...
[ 869,797] 000 | ...40917 (0,0,0) 00020...
[ 869,798] 000 | ...17000 (0,0,0) 20480...
[ 870,328] 000 | ...13698 (0,0,0) 46683...
[ 870,904] 000 | ...63339 (0,0,0) 53164...
[ 871,233] 000 | ...84543 (0,0,0) 86898...
[ 872,310] 000 | ...92741 (0,0,0) 33012...
[ 873,479] 000 | ...46055 (0,0,0) 71606...
[ 875,173] 000 | ...84958 (0,0,0) 65573...
[ 876,557] 000 | ...21567 (0,0,0) 04604...
[ 878,302] 000 | ...74300 (0,0,0) 31554...
[ 879,873] 000 | ...78928 (0,0,0) 24266...
[ 880,439] 000 | ...59170 (0,0,0) 61697...
[ 880,913] 000 | ...15554 (0,0,0) 98038...
[ 881,688] 000 | ...12939 (0,0,0) 86259...
[ 882,279] 000 | ...02902 (0,0,0) 62878...
[ 884,148] 000 | ...96696 (0,0,0) 25635...
[ 886,486] 000 | ...05908 (0,0,0) 80516...
[ 886,821] 000 | ...43677 (0,0,0) 83148...
[ 887,507] 000 | ...64199 (0,0,0) 09922...
[ 889,259] 000 | ...47707 (0,0,0) 57114...
[ 889,566] 000 | ...13082 (0,0,0) 84816...
[ 889,633] 000 | ...67376 (0,0,0) 25202...
[ 893,008] 000 | ...22879 (0,0,0) 63605...
[ 893,382] 000 | ...30297 (0,0,0) 77529...
[ 894,926] 000 | ...97610 (0,0,0) 13810...
[ 896,370] 000 | ...04052 (0,0,0) 59612...
[ 897,864] 000 | ...11690 (0,0,0) 62161...
[ 899,879] 000 | ...07509 (0,0,0) 94286...
[ 899,884] 000 | ...47256 (0,0,0) 27751...
[ 902,909] 000 | ...45916 (0,0,0) 90800...
[ 903,760] 000 | ...53177 (0,0,0) 45888...
[ 904,973] 000 | ...47923 (0,0,0) 30844...
[ 905,234] 000 | ...41278 (0,0,0) 06471...
[ 905,418] 000 | ...43523 (0,0,0) 80814...
[ 905,898] 000 | ...79357 (0,0,0) 89910...
[ 907,385] 000 | ...30062 (0,0,0) 26525...
[ 908,256] 000 | ...73359 (0,0,0) 36841...
[ 910,027] 000 | ...84690 (0,0,0) 38320...
[ 910,107] 000 | ...37697 (0,0,0) 37758...
[ 911,636] 000 | ...90526 (0,0,0) 75734...
[ 912,761] 000 | ...10701 (0,0,0) 02148...
[ 912,961] 000 | ...38474 (0,0,0) 51720...
[ 913,802] 000 | ...46610 (0,0,0) 69654...
[ 913,821] 000 | ...92722 (0,0,0) 44519...
[ 914,615] 000 | ...37457 (0,0,0) 90397...
[ 914,987] 000 | ...55105 (0,0,0) 29004...

--- 900 / 3,302 ---

[ 916,695] 000 | ...54584 (0,0,0) 57547...
[ 916,970] 000 | ...59933 (0,0,0) 14224...
[ 917,017] 000 | ...60402 (0,0,0) 53589...
[ 917,050] 000 | ...46467 (0,0,0) 33288...
[ 919,451] 000 | ...45549 (0,0,0) 23081...
[ 920,070] 000 | ...24068 (0,0,0) 76281...
[ 920,644] 000 | ...56552 (0,0,0) 36167...
[ 922,183] 000 | ...80497 (0,0,0) 96102...
[ 924,331] 000 | ...03957 (0,0,0) 29286...
[ 924,679] 000 | ...62116 (0,0,0) 77171...
[ 927,319] 000 | ...97514 (0,0,0) 02758...
[ 928,384] 000 | ...32958 (0,0,0) 80041...
[ 928,720] 000 | ...39238 (0,0,0) 71348...
[ 931,039] 000 | ...70049 (0,0,0) 52528...
[ 932,271] 000 | ...46882 (0,0,0) 51957...
[ 932,532] 000 | ...10980 (0,0,0) 71938...
[ 933,047] 000 | ...98469 (0,0,0) 98475...
[ 933,985] 000 | ...63375 (0,0,0) 50830...
[ 934,608] 000 | ...01987 (0,0,0) 47939...
[ 934,968] 000 | ...59791 (0,0,0) 28817...
[ 936,054] 000 | ...00386 (0,0,0) 99237...
[ 936,430] 000 | ...84708 (0,0,0) 62672...
[ 936,687] 000 | ...21352 (0,0,0) 04275...
[ 936,774] 000 | ...98369 (0,0,0) 78541...
[ 936,883] 000 | ...04156 (0,0,0) 26346...
[ 937,584] 000 | ...89816 (0,0,0) 77425...
[ 939,202] 000 | ...35839 (0,0,0) 34714...
[ 940,503] 000 | ...91678 (0,0,0) 23351...
[ 941,529] 000 | ...03628 (0,0,0) 26682...
[ 944,411] 000 | ...66769 (0,0,0) 90419...
[ 945,785] 000 | ...91011 (0,0,0) 78872...
[ 946,573] 000 | ...91166 (0,0,0) 17611...
[ 946,996] 000 | ...17848 (0,0,0) 95311...
[ 947,988] 000 | ...32293 (0,0,0) 21894...
[ 948,733] 000 | ...85917 (0,0,0) 17740...
[ 948,770] 000 | ...60578 (0,0,0) 26863...
[ 949,978] 000 | ...78775 (0,0,0) 21972...
[ 950,119] 000 | ...27067 (0,0,0) 37618...
[ 950,459] 000 | ...48403 (0,0,0) 26484...
[ 952,182] 000 | ...44359 (0,0,0) 83218...
[ 952,308] 000 | ...03700 (0,0,0) 28421...
[ 953,584] 000 | ...71563 (0,0,0) 41992...
[ 954,171] 000 | ...31372 (0,0,0) 75731...
[ 954,881] 000 | ...81956 (0,0,0) 94710...
[ 955,929] 000 | ...74386 (0,0,0) 52442...
[ 956,736] 000 | ...81705 (0,0,0) 48708...
[ 956,973] 000 | ...33245 (0,0,0) 66118...
[ 958,029] 000 | ...60776 (0,0,0) 63443...
[ 960,869] 000 | ...42567 (0,0,0) 75802...
[ 960,888] 000 | ...42777 (0,0,0) 99648...
[ 961,170] 000 | ...45769 (0,0,0) 90304...
[ 962,841] 000 | ...95782 (0,0,0) 45509...
[ 964,532] 000 | ...10518 (0,0,0) 14747...
[ 964,652] 000 | ...15715 (0,0,0) 56356...
[ 964,829] 000 | ...00312 (0,0,0) 70415...
[ 965,211] 000 | ...39391 (0,0,0) 46787...
[ 965,411] 000 | ...18420 (0,0,0) 91739...
[ 968,512] 000 | ...82869 (0,0,0) 55065...
[ 970,107] 000 | ...05621 (0,0,0) 54389...
[ 970,688] 000 | ...75131 (0,0,0) 91037...
[ 971,134] 000 | ...82038 (0,0,0) 02853...
[ 971,692] 000 | ...07453 (0,0,0) 59551...
[ 972,051] 000 | ...43555 (0,0,0) 59426...
[ 972,482] 000 | ...18021 (0,0,0) 64629...
[ 973,318] 000 | ...99815 (0,0,0) 39240...
